run_id,validation_version,condition,seed,topology,n_nodes,degree,episode_idx,hitting_time,path_entropy,accepted_moves,attempted_moves,accept_rate,start_node,final_node
v2_random_evolution_s30,v2,random_evolution,30,random_regular,100,4,0,153,3.8314697935717112,60,153,0.39215686274509803,68,89
v2_random_evolution_s30,v2,random_evolution,30,random_regular,100,4,1,105,3.382325347046084,44,105,0.41904761904761906,23,96
v2_random_evolution_s30,v2,random_evolution,30,random_regular,100,4,2,4,1.0986122886651095,3,4,0.75,11,84
v2_random_evolution_s30,v2,random_evolution,30,random_regular,100,4,3,158,3.953288202372293,73,158,0.4620253164556962,32,29
v2_random_evolution_s30,v2,random_evolution,30,random_regular,100,4,4,17,1.791759469222055,6,17,0.35294117647058826,94,56
v2_random_evolution_s30,v2,random_evolution,30,random_regular,100,4,5,144,3.8453283682546777,58,144,0.4027777777777778,90,84
v2_random_evolution_s30,v2,random_evolution,30,random_regular,100,4,6,226,4.212108312819535,83,226,0.3672566371681416,73,84
v2_random_evolution_s30,v2,random_evolution,30,random_regular,100,4,7,13,2.1639556568730565,10,13,0.7692307692307693,32,84
v2_random_evolution_s30,v2,random_evolution,30,random_regular,100,4,8,73,3.2625679455231658,30,73,0.410958904109589,88,84
v2_random_evolution_s30,v2,random_evolution,30,random_regular,100,4,9,95,3.451363363856446,41,95,0.43157894736842106,50,89
v2_random_evolution_s30,v2,random_evolution,30,random_regular,100,4,10,308,4.43106736818267,110,308,0.35714285714285715,12,84
v2_random_evolution_s30,v2,random_evolution,30,random_regular,100,4,11,18,1.791759469222055,6,18,0.3333333333333333,60,84
v2_random_evolution_s30,v2,random_evolution,30,random_regular,100,4,12,395,4.775168586869247,162,395,0.41012658227848103,27,84
v2_random_evolution_s30,v2,random_evolution,30,random_regular,100,4,13,201,4.064507950090063,79,201,0.39303482587064675,58,56
v2_random_evolution_s30,v2,random_evolution,30,random_regular,100,4,14,42,2.5993019270857944,16,42,0.38095238095238093,37,96
v2_random_evolution_s30,v2,random_evolution,30,random_regular,100,4,15,6,0.6931471805579453,2,6,0.3333333333333333,41,96
v2_random_evolution_s30,v2,random_evolution,30,random_regular,100,4,16,199,3.9297174957478855,77,199,0.3869346733668342,95,84
v2_random_evolution_s30,v2,random_evolution,30,random_regular,100,4,17,11,1.791759469222055,6,11,0.5454545454545454,92,29
v2_random_evolution_s30,v2,random_evolution,30,random_regular,100,4,18,74,3.233183484354926,28,74,0.3783783783783784,51,56
