run_id,validation_version,condition,seed,topology,n_nodes,degree,episode_idx,hitting_time,path_entropy,accepted_moves,attempted_moves,accept_rate,start_node,final_node
v1_beta_1.5_lambda_0.01_mu_0.01_s42,v1,beta_1.5_lambda_0.01_mu_0.01,42,random_regular,100,4,0,373,3.891590149383159,67,373,0.17962466487935658,33,98
v1_beta_1.5_lambda_0.01_mu_0.01_s42,v1,beta_1.5_lambda_0.01_mu_0.01,42,random_regular,100,4,1,304,3.790923282761895,60,304,0.19736842105263158,6,81
v1_beta_1.5_lambda_0.01_mu_0.01_s42,v1,beta_1.5_lambda_0.01_mu_0.01,42,random_regular,100,4,2,13,1.0986122886651095,3,13,0.23076923076923078,57,81
v1_beta_1.5_lambda_0.01_mu_0.01_s42,v1,beta_1.5_lambda_0.01_mu_0.01,42,random_regular,100,4,3,31,2.079441541671836,8,31,0.25806451612903225,63,81
v1_beta_1.5_lambda_0.01_mu_0.01_s42,v1,beta_1.5_lambda_0.01_mu_0.01,42,random_regular,100,4,4,37,1.9459101490483133,7,37,0.1891891891891892,80,16
v1_beta_1.5_lambda_0.01_mu_0.01_s42,v1,beta_1.5_lambda_0.01_mu_0.01,42,random_regular,100,4,5,82,2.813355404483615,18,82,0.21951219512195122,70,81
v1_beta_1.5_lambda_0.01_mu_0.01_s42,v1,beta_1.5_lambda_0.01_mu_0.01,42,random_regular,100,4,6,28,1.791759469222055,6,28,0.21428571428571427,84,81
v1_beta_1.5_lambda_0.01_mu_0.01_s42,v1,beta_1.5_lambda_0.01_mu_0.01,42,random_regular,100,4,7,38,1.9459101490483133,7,38,0.18421052631578946,82,0
v1_beta_1.5_lambda_0.01_mu_0.01_s42,v1,beta_1.5_lambda_0.01_mu_0.01,42,random_regular,100,4,8,32,2.302585092984045,10,32,0.3125,19,42
v1_beta_1.5_lambda_0.01_mu_0.01_s42,v1,beta_1.5_lambda_0.01_mu_0.01,42,random_regular,100,4,9,26,1.9459101490483133,7,26,0.2692307692307692,26,42
v1_beta_1.5_lambda_0.01_mu_0.01_s42,v1,beta_1.5_lambda_0.01_mu_0.01,42,random_regular,100,4,10,92,2.639057329601259,14,92,0.15217391304347827,11,0
v1_beta_1.5_lambda_0.01_mu_0.01_s42,v1,beta_1.5_lambda_0.01_mu_0.01,42,random_regular,100,4,11,193,3.62619030331284,42,193,0.21761658031088082,47,98
v1_beta_1.5_lambda_0.01_mu_0.01_s42,v1,beta_1.5_lambda_0.01_mu_0.01,42,random_regular,100,4,12,276,4.0702573955586585,70,276,0.2536231884057971,21,98
v1_beta_1.5_lambda_0.01_mu_0.01_s42,v1,beta_1.5_lambda_0.01_mu_0.01,42,random_regular,100,4,13,34,2.079441541671836,8,34,0.23529411764705882,28,81
v1_beta_1.5_lambda_0.01_mu_0.01_s42,v1,beta_1.5_lambda_0.01_mu_0.01,42,random_regular,100,4,14,207,3.817946183811361,52,207,0.25120772946859904,22,81
v1_beta_1.5_lambda_0.01_mu_0.01_s42,v1,beta_1.5_lambda_0.01_mu_0.01,42,random_regular,100,4,15,230,3.445338727094988,44,230,0.19130434782608696,93,42
v1_beta_1.5_lambda_0.01_mu_0.01_s42,v1,beta_1.5_lambda_0.01_mu_0.01,42,random_regular,100,4,16,89,2.926417555478996,20,89,0.2247191011235955,79,81
v1_beta_1.5_lambda_0.01_mu_0.01_s42,v1,beta_1.5_lambda_0.01_mu_0.01,42,random_regular,100,4,17,71,2.6980110198281126,19,71,0.2676056338028169,23,0
v1_beta_1.5_lambda_0.01_mu_0.01_s42,v1,beta_1.5_lambda_0.01_mu_0.01,42,random_regular,100,4,18,18,1.791759469222055,6,18,0.3333333333333333,73,42
v1_beta_1.5_lambda_0.01_mu_0.01_s42,v1,beta_1.5_lambda_0.01_mu_0.01,42,random_regular,100,4,19,54,2.441015278014703,14,54,0.25925925925925924,64,16
v1_beta_1.5_lambda_0.01_mu_0.01_s42,v1,beta_1.5_lambda_0.01_mu_0.01,42,random_regular,100,4,20,168,3.458998361656453,39,168,0.23214285714285715,48,0
