run_id,validation_version,condition,seed,topology,n_nodes,degree,episode_idx,hitting_time,path_entropy,accepted_moves,attempted_moves,accept_rate,start_node,final_node
v1_beta_1.0_lambda_0.05_mu_0.05_s42,v1,beta_1.0_lambda_0.05_mu_0.05,42,random_regular,100,4,0,30,2.1639556568730565,10,30,0.3333333333333333,33,0
v1_beta_1.0_lambda_0.05_mu_0.05_s42,v1,beta_1.0_lambda_0.05_mu_0.05,42,random_regular,100,4,1,121,3.467994408329786,36,121,0.2975206611570248,33,0
v1_beta_1.0_lambda_0.05_mu_0.05_s42,v1,beta_1.0_lambda_0.05_mu_0.05,42,random_regular,100,4,2,27,2.61563057701355,15,27,0.5555555555555556,92,98
v1_beta_1.0_lambda_0.05_mu_0.05_s42,v1,beta_1.0_lambda_0.05_mu_0.05,42,random_regular,100,4,3,55,2.670119889791817,17,55,0.3090909090909091,8,0
v1_beta_1.0_lambda_0.05_mu_0.05_s42,v1,beta_1.0_lambda_0.05_mu_0.05,42,random_regular,100,4,4,37,2.1639556568730565,10,37,0.2702702702702703,70,0
v1_beta_1.0_lambda_0.05_mu_0.05_s42,v1,beta_1.0_lambda_0.05_mu_0.05,42,random_regular,100,4,5,16,1.0986122886651095,3,16,0.1875,88,42
v1_beta_1.0_lambda_0.05_mu_0.05_s42,v1,beta_1.0_lambda_0.05_mu_0.05,42,random_regular,100,4,6,26,1.9061547465328492,8,26,0.3076923076923077,10,98
v1_beta_1.0_lambda_0.05_mu_0.05_s42,v1,beta_1.0_lambda_0.05_mu_0.05,42,random_regular,100,4,7,122,3.54603493136854,46,122,0.3770491803278688,46,42
v1_beta_1.0_lambda_0.05_mu_0.05_s42,v1,beta_1.0_lambda_0.05_mu_0.05,42,random_regular,100,4,8,7,1.0986122886651095,3,7,0.42857142857142855,86,98
v1_beta_1.0_lambda_0.05_mu_0.05_s42,v1,beta_1.0_lambda_0.05_mu_0.05,42,random_regular,100,4,9,0,0.0,0,0,,0,0
v1_beta_1.0_lambda_0.05_mu_0.05_s42,v1,beta_1.0_lambda_0.05_mu_0.05,42,random_regular,100,4,10,18,2.0431918705371204,9,18,0.5,63,0
v1_beta_1.0_lambda_0.05_mu_0.05_s42,v1,beta_1.0_lambda_0.05_mu_0.05,42,random_regular,100,4,11,0,0.0,0,0,,81,81
v1_beta_1.0_lambda_0.05_mu_0.05_s42,v1,beta_1.0_lambda_0.05_mu_0.05,42,random_regular,100,4,12,77,3.1931483947852626,27,77,0.35064935064935066,14,42
