run_id,validation_version,condition,seed,topology,n_nodes,degree,episode_idx,hitting_time,path_entropy,accepted_moves,attempted_moves,accept_rate,start_node,final_node
v1_beta_0.5_lambda_0.05_mu_0.0_s42,v1,beta_0.5_lambda_0.05_mu_0.0,42,random_regular,100,4,0,10,1.9459101490483133,7,10,0.7,33,0
v1_beta_0.5_lambda_0.05_mu_0.0_s42,v1,beta_0.5_lambda_0.05_mu_0.0,42,random_regular,100,4,1,23,2.369382119683676,12,23,0.5217391304347826,71,16
v1_beta_0.5_lambda_0.05_mu_0.0_s42,v1,beta_0.5_lambda_0.05_mu_0.0,42,random_regular,100,4,2,42,3.0280290732864104,22,42,0.5238095238095238,65,16
v1_beta_0.5_lambda_0.05_mu_0.0_s42,v1,beta_0.5_lambda_0.05_mu_0.0,42,random_regular,100,4,3,8,1.6094379124291005,5,8,0.625,96,16
v1_beta_0.5_lambda_0.05_mu_0.0_s42,v1,beta_0.5_lambda_0.05_mu_0.0,42,random_regular,100,4,4,184,4.554781686705302,118,184,0.6413043478260869,19,16
v1_beta_0.5_lambda_0.05_mu_0.0_s42,v1,beta_0.5_lambda_0.05_mu_0.0,42,random_regular,100,4,5,4,0.6931471805579453,2,4,0.5,58,16
v1_beta_0.5_lambda_0.05_mu_0.0_s42,v1,beta_0.5_lambda_0.05_mu_0.0,42,random_regular,100,4,6,24,2.1383330594990277,12,24,0.5,88,16
v1_beta_0.5_lambda_0.05_mu_0.0_s42,v1,beta_0.5_lambda_0.05_mu_0.0,42,random_regular,100,4,7,18,1.9459101490483133,7,18,0.3888888888888889,44,98
v1_beta_0.5_lambda_0.05_mu_0.0_s42,v1,beta_0.5_lambda_0.05_mu_0.0,42,random_regular,100,4,8,15,1.6094379124291005,5,15,0.3333333333333333,46,0
v1_beta_0.5_lambda_0.05_mu_0.0_s42,v1,beta_0.5_lambda_0.05_mu_0.0,42,random_regular,100,4,9,94,3.75434552890908,59,94,0.6276595744680851,50,42
v1_beta_0.5_lambda_0.05_mu_0.0_s42,v1,beta_0.5_lambda_0.05_mu_0.0,42,random_regular,100,4,10,50,3.467994408329786,36,50,0.72,67,16
