run_id,validation_version,condition,seed,topology,n_nodes,degree,episode_idx,hitting_time,path_entropy,accepted_moves,attempted_moves,accept_rate,start_node,final_node
v2_b0.5_l0.01_m0.001_s3,v2,b0.5_l0.01_m0.001,3,random_regular,100,4,0,61,3.2454274926808697,37,61,0.6065573770491803,72,99
v2_b0.5_l0.01_m0.001_s3,v2,b0.5_l0.01_m0.001,3,random_regular,100,4,1,76,3.382325347045084,44,76,0.5789473684210527,35,49
v2_b0.5_l0.01_m0.001_s3,v2,b0.5_l0.01_m0.001,3,random_regular,100,4,2,340,4.902422096315812,228,340,0.6705882352941176,47,49
v2_b0.5_l0.01_m0.001_s3,v2,b0.5_l0.01_m0.001,3,random_regular,100,4,3,4,1.3862943611158909,4,4,1.0,50,49
v2_b0.5_l0.01_m0.001_s3,v2,b0.5_l0.01_m0.001,3,random_regular,100,4,4,5,1.3862943611158909,4,5,0.8,89,5
v2_b0.5_l0.01_m0.001_s3,v2,b0.5_l0.01_m0.001,3,random_regular,100,4,5,148,4.100339132795562,96,148,0.6486486486486487,87,99
v2_b0.5_l0.01_m0.001_s3,v2,b0.5_l0.01_m0.001,3,random_regular,100,4,6,109,3.827365503085999,70,109,0.6422018348623854,19,49
v2_b0.5_l0.01_m0.001_s3,v2,b0.5_l0.01_m0.001,3,random_regular,100,4,7,112,3.8272853288145208,58,112,0.5178571428571429,44,99
v2_b0.5_l0.01_m0.001_s3,v2,b0.5_l0.01_m0.001,3,random_regular,100,4,8,41,3.2958368659773285,27,41,0.6585365853658537,95,5
v2_b0.5_l0.01_m0.001_s3,v2,b0.5_l0.01_m0.001,3,random_regular,100,4,9,3,0.6931471805579453,2,3,0.6666666666666666,29,5
v2_b0.5_l0.01_m0.001_s3,v2,b0.5_l0.01_m0.001,3,random_regular,100,4,10,21,2.197224577327219,9,21,0.42857142857142855,91,49
v2_b0.5_l0.01_m0.001_s3,v2,b0.5_l0.01_m0.001,3,random_regular,100,4,11,57,3.472414980727339,39,57,0.6842105263157895,91,99
v2_b0.5_l0.01_m0.001_s3,v2,b0.5_l0.01_m0.001,3,random_regular,100,4,12,77,3.750361689789087,49,77,0.6363636363636364,66,99
v2_b0.5_l0.01_m0.001_s3,v2,b0.5_l0.01_m0.001,3,random_regular,100,4,13,31,2.649158683259018,20,31,0.6451612903225806,45,11
v2_b0.5_l0.01_m0.001_s3,v2,b0.5_l0.01_m0.001,3,random_regular,100,4,14,77,3.638648592450092,42,77,0.5454545454545454,60,11
v2_b0.5_l0.01_m0.001_s3,v2,b0.5_l0.01_m0.001,3,random_regular,100,4,15,108,3.897480329681704,69,108,0.6388888888888888,89,67
v2_b0.5_l0.01_m0.001_s3,v2,b0.5_l0.01_m0.001,3,random_regular,100,4,16,2,-1.000088900581841e-12,1,2,0.5,57,11
v2_b0.5_l0.01_m0.001_s3,v2,b0.5_l0.01_m0.001,3,random_regular,100,4,17,31,2.751666616915516,17,31,0.5483870967741935,37,5
v2_b0.5_l0.01_m0.001_s3,v2,b0.5_l0.01_m0.001,3,random_regular,100,4,18,36,2.926417555478996,20,36,0.5555555555555556,63,11
v2_b0.5_l0.01_m0.001_s3,v2,b0.5_l0.01_m0.001,3,random_regular,100,4,19,18,2.61563057701355,15,18,0.8333333333333334,32,5
v2_b0.5_l0.01_m0.001_s3,v2,b0.5_l0.01_m0.001,3,random_regular,100,4,20,6,1.0986122886651095,3,6,0.5,81,99
v2_b0.5_l0.01_m0.001_s3,v2,b0.5_l0.01_m0.001,3,random_regular,100,4,21,2,-1.000088900581841e-12,1,2,0.5,20,99
v2_b0.5_l0.01_m0.001_s3,v2,b0.5_l0.01_m0.001,3,random_regular,100,4,22,108,4.002400465224253,76,108,0.7037037037037037,1,99
v2_b0.5_l0.01_m0.001_s3,v2,b0.5_l0.01_m0.001,3,random_regular,100,4,23,53,3.328471881301735,33,53,0.6226415094339622,72,11
v2_b0.5_l0.01_m0.001_s3,v2,b0.5_l0.01_m0.001,3,random_regular,100,4,24,158,4.265392557102933,100,158,0.6329113924050633,46,99
v2_b0.5_l0.01_m0.001_s3,v2,b0.5_l0.01_m0.001,3,random_regular,100,4,25,75,3.3291272259390063,42,75,0.56,43,5
v2_b0.5_l0.01_m0.001_s3,v2,b0.5_l0.01_m0.001,3,random_regular,100,4,26,95,3.786710656109511,59,95,0.6210526315789474,78,49
v2_b0.5_l0.01_m0.001_s3,v2,b0.5_l0.01_m0.001,3,random_regular,100,4,27,9,1.6094379124291005,5,9,0.5555555555555556,70,49
v2_b0.5_l0.01_m0.001_s3,v2,b0.5_l0.01_m0.001,3,random_regular,100,4,28,17,2.079441541671836,8,17,0.47058823529411764,8,49
